rx_index,time_ns,softOut,rx_bit,tx_bit
3305,3311885000,42,0,0
3306,3312885000,-42,1,1
3307,3313885000,-42,1,1
3308,3314885000,42,0,0
3309,3315885000,46,0,0
3310,3316885000,40,0,0
3311,3317885000,-38,1,1
3312,3318885000,38,0,0
3313,3319885000,-40,1,1
3314,3320885000,-42,1,1
3315,3321885000,42,0,0
3316,3322885000,40,0,0
3317,3323885000,-38,1,1
3318,3324885000,38,0,0
3319,3325885000,-40,1,1
3320,3326885000,-46,1,1
3321,3327885000,-40,1,1
3322,3328885000,38,0,0
3323,3329885000,-38,1,1
3324,3330885000,38,0,0
3325,3331885000,-40,1,1
3326,3332885000,-46,1,1
3327,3333885000,-40,1,1
3328,3334885000,40,0,0
3329,3335885000,-40,1,1
3330,3336885000,-46,1,1
3331,3337885000,-40,1,1
3332,3338885000,40,0,0
3333,3339885000,-40,1,1
3334,3340885000,-46,1,1
3335,3341885000,-40,1,1
3336,3342885000,38,0,0
3337,3343885000,-38,1,1
3338,3344885000,40,0,0
3339,3345885000,42,0,0
3340,3346885000,-42,1,1
3341,3347885000,-40,1,1
3342,3348885000,40,0,0
3343,3349885000,-40,1,1
3344,3350885000,-46,1,1
3345,3351885000,-48,1,1
3346,3352885000,-46,1,1
3347,3353885000,-42,1,1
3348,3354885000,42,0,0
3349,3355885000,46,0,0
3350,3356885000,40,0,0
3351,3357885000,-38,1,1
3352,3358885000,38,0,0
3353,3359885000,-38,1,1
3354,3360885000,40,0,0
3355,3361885000,46,0,0
3356,3362885000,40,0,0
3357,3363885000,-40,1,1
3358,3364885000,40,0,0
3359,3365885000,46,0,0
3360,3366885000,46,0,0
3361,3367885000,40,0,0
3362,3368885000,-38,1,1
3363,3369885000,38,0,0
3364,3370885000,-40,1,1
3365,3371885000,-42,1,1
3366,3372885000,42,0,0
3367,3373885000,46,0,0
3368,3374885000,46,0,0
3369,3375885000,42,0,0
3370,3376885000,-42,1,1
3371,3377885000,-46,1,1
3372,3378885000,-48,1,1
3373,3379885000,-46,1,1
3374,3380885000,-40,1,1
3375,3381885000,38,0,0
3376,3382885000,-38,1,1
3377,3383885000,40,0,0
3378,3384885000,42,0,0
3379,3385885000,-42,1,1
3380,3386885000,-46,1,1
3381,3387885000,-42,1,1
3382,3388885000,42,0,0
3383,3389885000,42,0,0
3384,3390885000,-42,1,1
3385,3391885000,-46,1,1
3386,3392885000,-46,1,1
3387,3393885000,-42,1,1
3388,3394885000,42,0,0
3389,3395885000,42,0,0
3390,3396885000,-42,1,1
3391,3397885000,-40,1,1
3392,3398885000,40,0,0
3393,3399885000,-40,1,1
3394,3400885000,-46,1,1
3395,3401885000,-40,1,1
3396,3402885000,38,0,0
3397,3403885000,-38,1,1
3398,3404885000,40,0,0
3399,3405885000,46,0,0
3400,3406885000,46,0,0
3401,3407885000,40,0,0
3402,3408885000,-40,1,1
3403,3409885000,40,0,0
3404,3410885000,40,0,0
3405,3411885000,-40,1,1
3406,3412885000,40,0,0
3407,3413885000,40,0,0
3408,3414885000,-38,1,1
3409,3415885000,38,0,0
3410,3416885000,-40,1,1
3411,3417885000,-46,1,1
3412,3418885000,-48,1,1
3413,3419885000,-46,1,1
3414,3420885000,-40,1,1
3415,3421885000,40,0,0
3416,3422885000,-40,1,1
3417,3423885000,-46,1,1
3418,3424885000,-40,1,1
3419,3425885000,40,0,0
3420,3426885000,-40,1,1
3421,3427885000,-46,1,1
3422,3428885000,-46,1,1
3423,3429885000,-40,1,1
3424,3430885000,38,0,0
3425,3431885000,-38,1,1
3426,3432885000,40,0,0
3427,3433885000,40,0,0
3428,3434885000,-38,1,1
3429,3435885000,38,0,0
3430,3436885000,-40,1,1
3431,3437885000,-40,1,1
3432,3438885000,38,0,0
3433,3439885000,-38,1,1
3434,3440885000,40,0,0
3435,3441885000,46,0,0
3436,3442885000,46,0,0
3437,3443885000,42,0,0
3438,3444885000,-42,1,1
3439,3445885000,-46,1,1
3440,3446885000,-48,1,1
3441,3447885000,-46,1,1
3442,3448885000,-40,1,1
3443,3449885000,40,0,0
3444,3450885000,-40,1,1
3445,3451885000,-40,1,1
3446,3452885000,40,0,0
3447,3453885000,-40,1,1
3448,3454885000,-46,1,1
3449,3455885000,-42,1,1
3450,3456885000,42,0,0
3451,3457885000,46,0,0
3452,3458885000,48,0,0
3453,3459885000,48,0,0
3454,3460885000,46,0,0
3455,3461885000,42,0,0
3456,3462885000,-42,1,1
3457,3463885000,-46,1,1
3458,3464885000,-40,1,1
3459,3465885000,38,0,0
3460,3466885000,-38,1,1
3461,3467885000,40,0,0
3462,3468885000,46,0,0
3463,3469885000,42,0,0
3464,3470885000,-42,1,1
3465,3471885000,-40,1,1
3466,3472885000,38,0,0
3467,3473885000,-38,1,1
3468,3474885000,40,0,0
3469,3475885000,46,0,0
3470,3476885000,48,0,0
3471,3477885000,48,0,0
3472,3478885000,48,0,0
3473,3479885000,48,0,0
3474,3480885000,46,0,0
3475,3481885000,42,0,0
3476,3482885000,-42,1,1
3477,3483885000,-40,1,1
3478,3484885000,40,0,0
3479,3485885000,-40,1,1
3480,3486885000,-46,1,1
3481,3487885000,-42,1,1
3482,3488885000,42,0,0
3483,3489885000,46,0,0
3484,3490885000,46,0,0
3485,3491885000,40,0,0
3486,3492885000,-38,1,1
3487,3493885000,38,0,0
3488,3494885000,-40,1,1
3489,3495885000,-46,1,1
3490,3496885000,-48,1,1
3491,3497885000,-46,1,1
3492,3498885000,-42,1,1
3493,3499885000,42,0,0
3494,3500885000,40,0,0
3495,3501885000,-38,1,1
3496,3502885000,38,0,0
3497,3503885000,-40,1,1
3498,3504885000,-46,1,1
3499,3505885000,-40,1,1
3500,3506885000,38,0,0
3501,3507885000,-38,1,1
3502,3508885000,38,0,0
3503,3509885000,-38,1,1
3504,3510885000,38,0,0
3505,3511885000,-38,1,1
3506,3512885000,40,0,0
3507,3513885000,40,0,0
3508,3514885000,-38,1,1
3509,3515885000,38,0,0
3510,3516885000,-38,1,1
3511,3517885000,38,0,0
3512,3518885000,-38,1,1
3513,3519885000,38,0,0
3514,3520885000,-40,1,1
3515,3521885000,-46,1,1
3516,3522885000,-42,1,1
3517,3523885000,42,0,0
3518,3524885000,46,0,0
3519,3525885000,48,0,0
3520,3526885000,48,0,0
3521,3527885000,48,0,0
3522,3528885000,46,0,0
3523,3529885000,42,0,0
3524,3530885000,-42,1,1
3525,3531885000,-40,1,1
3526,3532885000,40,0,0
3527,3533885000,-40,1,1
3528,3534885000,-46,1,1
3529,3535885000,-42,1,1
3530,3536885000,42,0,0
3531,3537885000,46,0,0
3532,3538885000,48,0,0
3533,3539885000,48,0,0
3534,3540885000,48,0,0
3535,3541885000,48,0,0
3536,3542885000,48,0,0
3537,3543885000,48,0,0
3538,3544885000,48,0,0
3539,3545885000,48,0,0
3540,3546885000,46,0,0
3541,3547885000,40,0,0
3542,3548885000,-40,1,1
3543,3549885000,40,0,0
3544,3550885000,46,0,0
3545,3551885000,46,0,0
3546,3552885000,42,0,0
3547,3553885000,-42,1,1
3548,3554885000,-40,1,1
3549,3555885000,40,0,0
3550,3556885000,-40,1,1
3551,3557885000,-40,1,1
3552,3558885000,38,0,0
3553,3559885000,-38,1,1
3554,3560885000,40,0,0
3555,3561885000,42,0,0
3556,3562885000,-42,1,1
3557,3563885000,-40,1,1
3558,3564885000,40,0,0
3559,3565885000,-40,1,1
3560,3566885000,-46,1,1
3561,3567885000,-42,1,1
3562,3568885000,42,0,0
3563,3569885000,46,0,0
3564,3570885000,48,0,0
3565,3571885000,48,0,0
3566,3572885000,46,0,0
3567,3573885000,42,0,0
3568,3574885000,-42,1,1
3569,3575885000,-46,1,1
3570,3576885000,-46,1,1
3571,3577885000,-40,1,1
3572,3578885000,40,0,0
3573,3579885000,-40,1,1
3574,3580885000,-46,1,1
3575,3581885000,-40,1,1
3576,3582885000,40,0,0
3577,3583885000,-40,1,1
3578,3584885000,-40,1,1
3579,3585885000,40,0,0
3580,3586885000,-40,1,1
3581,3587885000,-40,1,1
3582,3588885000,40,0,0
3583,3589885000,-40,1,1
3584,3590885000,-40,1,1
3585,3591885000,38,0,0
3586,3592885000,-38,1,1
3587,3593885000,38,0,0
3588,3594885000,-40,1,1
3589,3595885000,-42,1,1
3590,3596885000,42,0,0
3591,3597885000,40,0,0
3592,3598885000,-38,1,1
3593,3599885000,38,0,0
3594,3600885000,-40,1,1
3595,3601885000,-42,1,1
3596,3602885000,42,0,0
3597,3603885000,40,0,0
3598,3604885000,-40,1,1
3599,3605885000,40,0,0
3600,3606885000,42,0,0
3601,3607885000,-42,1,1
3602,3608885000,-46,1,1
3603,3609885000,-46,1,1
3604,3610885000,-40,1,1
3605,3611885000,40,0,0
3606,3612885000,-40,1,1
3607,3613885000,-46,1,1
3608,3614885000,-48,1,1
3609,3615885000,-48,1,1
3610,3616885000,-46,1,1
3611,3617885000,-42,1,1
3612,3618885000,42,0,0
3613,3619885000,46,0,0
3614,3620885000,40,0,0
3615,3621885000,-38,1,1
3616,3622885000,38,0,0
3617,3623885000,-38,1,1
3618,3624885000,40,0,0
3619,3625885000,42,0,0
3620,3626885000,-42,1,1
3621,3627885000,-42,1,1
3622,3628885000,42,0,0
3623,3629885000,46,0,0
3624,3630885000,46,0,0
3625,3631885000,42,0,0
3626,3632885000,-42,1,1
3627,3633885000,-42,1,1
3628,3634885000,42,0,0
3629,3635885000,42,0,0
3630,3636885000,-42,1,1
3631,3637885000,-46,1,1
3632,3638885000,-48,1,1
3633,3639885000,-48,1,1
3634,3640885000,-48,1,1
3635,3641885000,-46,1,1
3636,3642885000,-40,1,1
3637,3643885000,40,0,0
3638,3644885000,-40,1,1
3639,3645885000,-42,1,1
3640,3646885000,42,0,0
3641,3647885000,40,0,0
3642,3648885000,-38,1,1
3643,3649885000,38,0,0
3644,3650885000,-38,1,1
3645,3651885000,40,0,0
3646,3652885000,40,0,0
3647,3653885000,-38,1,1
3648,3654885000,38,0,0
3649,3655885000,-38,1,1
3650,3656885000,38,0,0
3651,3657885000,-38,1,1
3652,3658885000,38,0,0
3653,3659885000,-40,1,1
3654,3660885000,-46,1,1
3655,3661885000,-48,1,1
3656,3662885000,-46,1,1
3657,3663885000,-42,1,1
3658,3664885000,42,0,0
3659,3665885000,46,0,0
3660,3666885000,42,0,0
3661,3667885000,-42,1,1
3662,3668885000,-40,1,1
3663,3669885000,38,0,0
3664,3670885000,-38,1,1
3665,3671885000,40,0,0
3666,3672885000,46,0,0
3667,3673885000,40,0,0
3668,3674885000,-38,1,1
3669,3675885000,38,0,0
3670,3676885000,-40,1,1
3671,3677885000,-46,1,1
3672,3678885000,-48,1,1
3673,3679885000,-46,1,1
3674,3680885000,-40,1,1
3675,3681885000,40,0,0
3676,3682885000,-40,1,1
3677,3683885000,-40,1,1
3678,3684885000,38,0,0
3679,3685885000,-38,1,1
3680,3686885000,40,0,0
3681,3687885000,46,0,0
3682,3688885000,48,0,0
3683,3689885000,48,0,0
3684,3690885000,46,0,0
3685,3691885000,42,0,0
3686,3692885000,-42,1,1
3687,3693885000,-42,1,1
3688,3694885000,42,0,0
3689,3695885000,40,0,0
3690,3696885000,-40,1,1
3691,3697885000,40,0,0
3692,3698885000,42,0,0
3693,3699885000,-42,1,1
3694,3700885000,-40,1,1
3695,3701885000,40,0,0
3696,3702885000,-40,1,1
3697,3703885000,-40,1,1
3698,3704885000,38,0,0
3699,3705885000,-38,1,1
3700,3706885000,40,0,0
3701,3707885000,46,0,0
3702,3708885000,46,0,0
3703,3709885000,42,0,0
3704,3710885000,-42,1,1
3705,3711885000,-46,1,1
3706,3712885000,-46,1,1
3707,3713885000,-42,1,1
3708,3714885000,42,0,0
3709,3715885000,42,0,0
3710,3716885000,-42,1,1
3711,3717885000,-42,1,1
3712,3718885000,42,0,0
3713,3719885000,46,0,0
3714,3720885000,42,0,0
3715,3721885000,-42,1,1
3716,3722885000,-42,1,1
3717,3723885000,42,0,0
3718,3724885000,40,0,0
3719,3725885000,-40,1,1
3720,3726885000,40,0,0
3721,3727885000,40,0,0
3722,3728885000,-40,1,1
3723,3729885000,40,0,0
3724,3730885000,42,0,0
3725,3731885000,-42,1,1
3726,3732885000,-40,1,1
3727,3733885000,38,0,0
3728,3734885000,-38,1,1
3729,3735885000,38,0,0
3730,3736885000,-40,1,1
3731,3737885000,-46,1,1
3732,3738885000,-48,1,1
3733,3739885000,-48,1,1
3734,3740885000,-46,1,1
3735,3741885000,-42,1,1
3736,3742885000,42,0,0
3737,3743885000,46,0,0
3738,3744885000,48,0,0
3739,3745885000,48,0,0
3740,3746885000,46,0,0
3741,3747885000,40,0,0
3742,3748885000,-40,1,1
3743,3749885000,40,0,0
3744,3750885000,46,0,0
3745,3751885000,42,0,0
3746,3752885000,-42,1,1
3747,3753885000,-40,1,1
3748,3754885000,40,0,0
3749,3755885000,-40,1,1
3750,3756885000,-40,1,1
3751,3757885000,38,0,0
3752,3758885000,-38,1,1
3753,3759885000,40,0,0
3754,3760885000,46,0,0
3755,3761885000,46,0,0
3756,3762885000,42,0,0
3757,3763885000,-42,1,1
3758,3764885000,-40,1,1
3759,3765885000,40,0,0
3760,3766885000,-40,1,1
3761,3767885000,-46,1,1
3762,3768885000,-46,1,1
3763,3769885000,-42,1,1
3764,3770885000,42,0,0
3765,3771885000,46,0,0
3766,3772885000,42,0,0
3767,3773885000,-42,1,1
3768,3774885000,-40,1,1
3769,3775885000,38,0,0
3770,3776885000,-38,1,1
3771,3777885000,40,0,0
3772,3778885000,42,0,0
3773,3779885000,-42,1,1
3774,3780885000,-42,1,1
3775,3781885000,42,0,0
3776,3782885000,40,0,0
3777,3783885000,-40,1,1
3778,3784885000,40,0,0
3779,3785885000,46,0,0
3780,3786885000,46,0,0
3781,3787885000,40,0,0
3782,3788885000,-38,1,1
3783,3789885000,38,0,0
3784,3790885000,-40,1,1
3785,3791885000,-42,1,1
3786,3792885000,42,0,0
3787,3793885000,46,0,0
3788,3794885000,46,0,0
3789,3795885000,42,0,0
3790,3796885000,-42,1,1
3791,3797885000,-46,1,1
3792,3798885000,-40,1,1
3793,3799885000,40,0,0
3794,3800885000,-40,1,1
3795,3801885000,-46,1,1
3796,3802885000,-48,1,1
3797,3803885000,-46,1,1
3798,3804885000,-40,1,1
3799,3805885000,40,0,0
3800,3806885000,-40,1,1
3801,3807885000,-46,1,1
3802,3808885000,-42,1,1
3803,3809885000,42,0,0
3804,3810885000,42,0,0
3805,3811885000,-42,1,1
3806,3812885000,-40,1,1
3807,3813885000,38,0,0
3808,3814885000,-38,1,1
3809,3815885000,38,0,0
3810,3816885000,-38,1,1
3811,3817885000,40,0,0
3812,3818885000,46,0,0
3813,3819885000,46,0,0
3814,3820885000,42,0,0
3815,3821885000,-42,1,1
3816,3822885000,-42,1,1
3817,3823885000,42,0,0
3818,3824885000,42,0,0
3819,3825885000,-42,1,1
3820,3826885000,-40,1,1
3821,3827885000,38,0,0
3822,3828885000,-38,1,1
3823,3829885000,40,0,0
3824,3830885000,46,0,0
3825,3831885000,40,0,0
3826,3832885000,-40,1,1
3827,3833885000,40,0,0
3828,3834885000,46,0,0
3829,3835885000,46,0,0
3830,3836885000,40,0,0
3831,3837885000,-38,1,1
3832,3838885000,38,0,0
3833,3839885000,-40,1,1
3834,3840885000,-42,1,1
3835,3841885000,42,0,0
3836,3842885000,40,0,0
3837,3843885000,-38,1,1
3838,3844885000,38,0,0
3839,3845885000,-40,1,1
3840,3846885000,-46,1,1
3841,3847885000,-40,1,1
3842,3848885000,40,0,0
3843,3849885000,-40,1,1
3844,3850885000,-46,1,1
3845,3851885000,-42,1,1
3846,3852885000,42,0,0
3847,3853885000,46,0,0
3848,3854885000,42,0,0
3849,3855885000,-42,1,1
3850,3856885000,-42,1,1
3851,3857885000,42,0,0
3852,3858885000,40,0,0
3853,3859885000,-38,1,1
3854,3860885000,38,0,0
3855,3861885000,-38,1,1
3856,3862885000,40,0,0
3857,3863885000,40,0,0
3858,3864885000,-38,1,1
3859,3865885000,38,0,0
3860,3866885000,-40,1,1
3861,3867885000,-40,1,1
3862,3868885000,40,0,0
3863,3869885000,-40,1,1
3864,3870885000,-40,1,1
3865,3871885000,40,0,0
3866,3872885000,-40,1,1
3867,3873885000,-46,1,1
3868,3874885000,-46,1,1
3869,3875885000,-42,1,1
3870,3876885000,42,0,0
3871,3877885000,46,0,0
3872,3878885000,46,0,0
3873,3879885000,40,0,0
3874,3880885000,-38,1,1
3875,3881885000,38,0,0
3876,3882885000,-40,1,1
3877,3883885000,-46,1,1
3878,3884885000,-48,1,1
3879,3885885000,-46,1,1
3880,3886885000,-42,1,1
3881,3887885000,42,0,0
3882,3888885000,46,0,0
3883,3889885000,48,0,0
3884,3890885000,48,0,0
3885,3891885000,48,0,0
3886,3892885000,46,0,0
3887,3893885000,40,0,0
3888,3894885000,-38,1,1
3889,3895885000,38,0,0
3890,3896885000,-38,1,1
3891,3897885000,40,0,0
3892,3898885000,46,0,0
3893,3899885000,48,0,0
3894,3900885000,46,0,0
3895,3901885000,42,0,0
3896,3902885000,-42,1,1
3897,3903885000,-40,1,1
3898,3904885000,40,0,0
3899,3905885000,-40,1,1
3900,3906885000,-46,1,1
3901,3907885000,-42,1,1
3902,3908885000,42,0,0
3903,3909885000,40,0,0
3904,3910885000,-40,1,1
3905,3911885000,40,0,0
3906,3912885000,46,0,0
3907,3913885000,48,0,0
3908,3914885000,46,0,0
3909,3915885000,42,0,0
3910,3916885000,-42,1,1
3911,3917885000,-46,1,1
3912,3918885000,-46,1,1
3913,3919885000,-40,1,1
3914,3920885000,40,0,0
3915,3921885000,-40,1,1
3916,3922885000,-46,1,1
3917,3923885000,-40,1,1
3918,3924885000,40,0,0
3919,3925885000,-40,1,1
3920,3926885000,-46,1,1
3921,3927885000,-48,1,1
3922,3928885000,-46,1,1
3923,3929885000,-42,1,1
3924,3930885000,42,0,0
3925,3931885000,46,0,0
3926,3932885000,48,0,0
3927,3933885000,46,0,0
3928,3934885000,40,0,0
3929,3935885000,-38,1,1
3930,3936885000,38,0,0
3931,3937885000,-40,1,1
3932,3938885000,-42,1,1
3933,3939885000,42,0,0
3934,3940885000,46,0,0
3935,3941885000,42,0,0
3936,3942885000,-42,1,1
3937,3943885000,-46,1,1
3938,3944885000,-40,1,1
3939,3945885000,38,0,0
3940,3946885000,-38,1,1
3941,3947885000,40,0,0
3942,3948885000,40,0,0
3943,3949885000,-38,1,1
3944,3950885000,38,0,0
3945,3951885000,-40,1,1
3946,3952885000,-40,1,1
3947,3953885000,38,0,0
3948,3954885000,-38,1,1
3949,3955885000,40,0,0
3950,3956885000,46,0,0
3951,3957885000,40,0,0
3952,3958885000,-38,1,1
3953,3959885000,38,0,0
3954,3960885000,-38,1,1
3955,3961885000,38,0,0
3956,3962885000,-40,1,1
3957,3963885000,-46,1,1
3958,3964885000,-46,1,1
3959,3965885000,-40,1,1
3960,3966885000,40,0,0
3961,3967885000,-40,1,1
3962,3968885000,-46,1,1
3963,3969885000,-46,1,1
3964,3970885000,-42,1,1
3965,3971885000,42,0,0
3966,3972885000,42,0,0
3967,3973885000,-42,1,1
3968,3974885000,-46,1,1
3969,3975885000,-48,1,1
3970,3976885000,-46,1,1
3971,3977885000,-42,1,1
3972,3978885000,42,0,0
3973,3979885000,42,0,0
3974,3980885000,-42,1,1
3975,3981885000,-42,1,1
3976,3982885000,42,0,0
3977,3983885000,42,0,0
3978,3984885000,-42,1,1
3979,3985885000,-40,1,1
3980,3986885000,38,0,0
3981,3987885000,-38,1,1
3982,3988885000,38,0,0
3983,3989885000,-38,1,1
3984,3990885000,40,0,0
3985,3991885000,40,0,0
3986,3992885000,-40,1,1
3987,3993885000,40,0,0
3988,3994885000,40,0,0
3989,3995885000,-40,1,1
3990,3996885000,40,0,0
3991,3997885000,46,0,0
3992,3998885000,46,0,0
3993,3999885000,40,0,0
3994,4000885000,-40,1,1
3995,4001885000,40,0,0
3996,4002885000,46,0,0
3997,4003885000,42,0,0
3998,4004885000,-42,1,1
3999,4005885000,-42,1,1
4000,4006885000,42,0,0
4001,4007885000,40,0,0
4002,4008885000,-38,1,1
4003,4009885000,38,0,0
4004,4010885000,-40,1,1
4005,4011885000,-46,1,1
4006,4012885000,-46,1,1
4007,4013885000,-40,1,1
4008,4014885000,40,0,0
4009,4015885000,-40,1,1
4010,4016885000,-46,1,1
4011,4017885000,-48,1,1
4012,4018885000,-46,1,1
4013,4019885000,-40,1,1
4014,4020885000,38,0,0
4015,4021885000,-38,1,1
4016,4022885000,38,0,0
4017,4023885000,-40,1,1
4018,4024885000,-46,1,1
4019,4025885000,-42,1,1
4020,4026885000,42,0,0
4021,4027885000,46,0,0
4022,4028885000,40,0,0
4023,4029885000,-40,1,1
4024,4030885000,40,0,0
4025,4031885000,40,0,0
4026,4032885000,-38,1,1
4027,4033885000,38,0,0
4028,4034885000,-40,1,1
4029,4035885000,-46,1,1
4030,4036885000,-42,1,1
4031,4037885000,42,0,0
4032,4038885000,42,0,0
4033,4039885000,-42,1,1
4034,4040885000,-40,1,1
4035,4041885000,38,0,0
4036,4042885000,-38,1,1
4037,4043885000,40,0,0
4038,4044885000,46,0,0
4039,4045885000,48,0,0
4040,4046885000,48,0,0
4041,4047885000,46,0,0
4042,4048885000,40,0,0
4043,4049885000,-38,1,1
4044,4050885000,38,0,0
4045,4051885000,-38,1,1
4046,4052885000,40,0,0
4047,4053885000,42,0,0
4048,4054885000,-42,1,1
4049,4055885000,-46,1,1
4050,4056885000,-40,1,1
4051,4057885000,38,0,0
4052,4058885000,-38,1,1
4053,4059885000,38,0,0
4054,4060885000,-38,1,1
4055,4061885000,38,0,0
4056,4062885000,-40,1,1
4057,4063885000,-46,1,1
4058,4064885000,-42,1,1
4059,4065885000,42,0,0
4060,4066885000,40,0,0
4061,4067885000,-38,1,1
4062,4068885000,38,0,0
4063,4069885000,-38,1,1
4064,4070885000,38,0,0
4065,4071885000,-40,1,1
4066,4072885000,-42,1,1
4067,4073885000,42,0,0
4068,4074885000,42,0,0
4069,4075885000,-42,1,1
4070,4076885000,-40,1,1
4071,4077885000,38,0,0
4072,4078885000,-38,1,1
4073,4079885000,40,0,0
4074,4080885000,46,0,0
4075,4081885000,42,0,0
4076,4082885000,-42,1,1
4077,4083885000,-46,1,1
4078,4084885000,-46,1,1
4079,4085885000,-42,1,1
4080,4086885000,42,0,0
4081,4087885000,46,0,0
4082,4088885000,40,0,0
4083,4089885000,-40,1,1
4084,4090885000,40,0,0
4085,4091885000,46,0,0
4086,4092885000,40,0,0
4087,4093885000,-40,1,1
4088,4094885000,40,0,0
4089,4095885000,42,0,0
4090,4096885000,-42,1,1
4091,4097885000,-40,1,1
4092,4098885000,38,0,0
4093,4099885000,-38,1,1
4094,4100885000,38,0,0
4095,4101885000,-40,1,1
4096,4102885000,-46,1,1
4097,4103885000,-48,1,1
4098,4104885000,-48,1,1
4099,4105885000,-46,1,1
4100,4106885000,-40,1,1
4101,4107885000,38,0,0
4102,4108885000,-38,1,1
4103,4109885000,38,0,0
4104,4110885000,-38,1,1
4105,4111885000,40,0,0
4106,4112885000,40,0,0
4107,4113885000,-40,1,1
4108,4114885000,40,0,0
4109,4115885000,46,0,0
4110,4116885000,48,0,0
4111,4117885000,48,0,0
4112,4118885000,48,0,0
4113,4119885000,46,0,0
4114,4120885000,40,0,0
4115,4121885000,-40,1,1
4116,4122885000,40,0,0
4117,4123885000,46,0,0
4118,4124885000,40,0,0
4119,4125885000,-38,1,1
4120,4126885000,38,0,0
4121,4127885000,-40,1,1
4122,4128885000,-42,1,1
4123,4129885000,42,0,0
4124,4130885000,40,0,0
4125,4131885000,-40,1,1
4126,4132885000,40,0,0
4127,4133885000,46,0,0
4128,4134885000,48,0,0
4129,4135885000,48,0,0
4130,4136885000,46,0,0
4131,4137885000,42,0,0
4132,4138885000,-42,1,1
4133,4139885000,-46,1,1
4134,4140885000,-46,1,1
4135,4141885000,-42,1,1
4136,4142885000,42,0,0
4137,4143885000,46,0,0
4138,4144885000,42,0,0
4139,4145885000,-42,1,1
4140,4146885000,-46,1,1
4141,4147885000,-48,1,1
4142,4148885000,-46,1,1
4143,4149885000,-42,1,1
4144,4150885000,42,0,0
4145,4151885000,40,0,0
4146,4152885000,-40,1,1
4147,4153885000,40,0,0
4148,4154885000,46,0,0
4149,4155885000,42,0,0
4150,4156885000,-42,1,1
4151,4157885000,-40,1,1
4152,4158885000,38,0,0
4153,4159885000,-38,1,1
4154,4160885000,38,0,0
4155,4161885000,-38,1,1
4156,4162885000,38,0,0
4157,4163885000,-40,1,1
4158,4164885000,-46,1,1
4159,4165885000,-42,1,1
4160,4166885000,42,0,0
4161,4167885000,46,0,0
4162,4168885000,40,0,0
4163,4169885000,-38,1,1
4164,4170885000,38,0,0
4165,4171885000,-38,1,1
4166,4172885000,38,0,0
4167,4173885000,-38,1,1
4168,4174885000,38,0,0
4169,4175885000,-40,1,1
4170,4176885000,-42,1,1
4171,4177885000,42,0,0
4172,4178885000,42,0,0
4173,4179885000,-42,1,1
4174,4180885000,-46,1,1
4175,4181885000,-42,1,1
4176,4182885000,42,0,0
4177,4183885000,42,0,0
4178,4184885000,-42,1,1
4179,4185885000,-40,1,1
4180,4186885000,40,0,0
4181,4187885000,-40,1,1
4182,4188885000,-46,1,1
4183,4189885000,-48,1,1
4184,4190885000,-46,1,1
4185,4191885000,-42,1,1
4186,4192885000,42,0,0
4187,4193885000,40,0,0
4188,4194885000,-40,1,1
4189,4195885000,40,0,0
4190,4196885000,46,0,0
4191,4197885000,48,0,0
4192,4198885000,48,0,0
4193,4199885000,48,0,0
4194,4200885000,48,0,0
4195,4201885000,46,0,0
4196,4202885000,42,0,0
4197,4203885000,-42,1,1
4198,4204885000,-40,1,1
4199,4205885000,40,0,0
4200,4206885000,-40,1,1
4201,4207885000,-46,1,1
4202,4208885000,-48,1,1
4203,4209885000,-48,1,1
4204,4210885000,-46,1,1
4205,4211885000,-42,1,1
4206,4212885000,42,0,0
4207,4213885000,46,0,0
4208,4214885000,42,0,0
4209,4215885000,-42,1,1
4210,4216885000,-40,1,1
4211,4217885000,38,0,0
4212,4218885000,-38,1,1
4213,4219885000,40,0,0
4214,4220885000,46,0,0
4215,4221885000,40,0,0
4216,4222885000,-40,1,1
4217,4223885000,40,0,0
4218,4224885000,42,0,0
4219,4225885000,-42,1,1
4220,4226885000,-42,1,1
4221,4227885000,42,0,0
4222,4228885000,46,0,0
4223,4229885000,48,0,0
4224,4230885000,46,0,0
4225,4231885000,40,0,0
4226,4232885000,-40,1,1
4227,4233885000,40,0,0
4228,4234885000,46,0,0
4229,4235885000,48,0,0
4230,4236885000,48,0,0
4231,4237885000,46,0,0
4232,4238885000,42,0,0
4233,4239885000,-42,1,1
4234,4240885000,-46,1,1
4235,4241885000,-40,1,1
4236,4242885000,38,0,0
4237,4243885000,-38,1,1
4238,4244885000,40,0,0
4239,4245885000,42,0,0
4240,4246885000,-42,1,1
4241,4247885000,-46,1,1
4242,4248885000,-46,1,1
4243,4249885000,-40,1,1
4244,4250885000,38,0,0
4245,4251885000,-38,1,1
4246,4252885000,40,0,0
4247,4253885000,42,0,0
4248,4254885000,-42,1,1
4249,4255885000,-40,1,1
4250,4256885000,40,0,0
4251,4257885000,-40,1,1
4252,4258885000,-40,1,1
4253,4259885000,40,0,0
4254,4260885000,-40,1,1
4255,4261885000,-46,1,1
4256,4262885000,-40,1,1
