filter,rx_index,time_ps,softOut,rx_bit,tx_bit
legacy,74321,74327885000,-42,1,1
fir,74322,74328835000,-34,1,1
legacy,74322,74328885000,-36,1,1
fir,74323,74329835000,38,0,0
legacy,74323,74329885000,36,0,0
fir,74324,74330835000,46,0,0
legacy,74324,74330885000,42,0,0
fir,74325,74331835000,-40,1,1
legacy,74325,74331885000,-34,1,1
fir,74326,74332835000,42,0,0
legacy,74326,74332885000,36,0,0
fir,74327,74333835000,50,0,0
legacy,74327,74333885000,46,0,0
fir,74328,74334835000,50,0,0
legacy,74328,74334885000,46,0,0
fir,74329,74335835000,48,0,0
legacy,74329,74335885000,44,0,0
fir,74330,74336835000,46,0,0
legacy,74330,74336885000,42,0,0
fir,74331,74337835000,-40,1,1
legacy,74331,74337885000,-34,1,1
fir,74332,74338835000,42,0,0
legacy,74332,74338885000,36,0,0
fir,74333,74339835000,44,0,0
legacy,74333,74339885000,42,0,0
fir,74334,74340835000,-48,1,1
legacy,74334,74340885000,-42,1,1
fir,74335,74341835000,-34,1,1
legacy,74335,74341885000,-36,1,1
fir,74336,74342835000,38,0,0
legacy,74336,74342885000,36,0,0
fir,74337,74343835000,44,0,0
legacy,74337,74343885000,42,0,0
fir,74338,74344835000,-48,1,1
legacy,74338,74344885000,-42,1,1
fir,74339,74345835000,-34,1,1
legacy,74339,74345885000,-36,1,1
fir,74340,74346835000,38,0,0
legacy,74340,74346885000,36,0,0
fir,74341,74347835000,44,0,0
legacy,74341,74347885000,42,0,0
fir,74342,74348835000,-48,1,1
legacy,74342,74348885000,-42,1,1
fir,74343,74349835000,-34,1,1
legacy,74343,74349885000,-34,1,1
fir,74344,74350835000,36,0,0
legacy,74344,74350885000,34,0,0
fir,74345,74351835000,-46,1,1
legacy,74345,74351885000,-42,1,1
fir,74346,74352835000,-34,1,1
legacy,74346,74352885000,-36,1,1
fir,74347,74353835000,38,0,0
legacy,74347,74353885000,36,0,0
fir,74348,74354835000,46,0,0
legacy,74348,74354885000,42,0,0
fir,74349,74355835000,-40,1,1
legacy,74349,74355885000,-34,1,1
fir,74350,74356835000,42,0,0
legacy,74350,74356885000,36,0,0
fir,74351,74357835000,46,0,0
legacy,74351,74357885000,42,0,0
fir,74352,74358835000,-40,1,1
legacy,74352,74358885000,-34,1,1
fir,74353,74359835000,42,0,0
legacy,74353,74359885000,36,0,0
fir,74354,74360835000,44,0,0
legacy,74354,74360885000,42,0,0
fir,74355,74361835000,-48,1,1
legacy,74355,74361885000,-42,1,1
fir,74356,74362835000,-34,1,1
legacy,74356,74362885000,-34,1,1
fir,74357,74363835000,36,0,0
legacy,74357,74363885000,34,0,0
fir,74358,74364835000,-44,1,1
legacy,74358,74364885000,-42,1,1
fir,74359,74365835000,-44,1,1
legacy,74359,74365885000,-46,1,1
fir,74360,74366835000,-34,1,1
legacy,74360,74366885000,-36,1,1
fir,74361,74367835000,36,0,0
legacy,74361,74367885000,36,0,0
fir,74362,74368835000,48,0,0
legacy,74362,74368885000,44,0,0
fir,74363,74369835000,46,0,0
legacy,74363,74369885000,42,0,0
fir,74364,74370835000,-40,1,1
legacy,74364,74370885000,-32,1,1
fir,74365,74371835000,40,0,0
legacy,74365,74371885000,34,0,0
fir,74366,74372835000,-46,1,1
legacy,74366,74372885000,-42,1,1
fir,74367,74373835000,-34,1,1
legacy,74367,74373885000,-34,1,1
fir,74368,74374835000,36,0,0
legacy,74368,74374885000,34,0,0
fir,74369,74375835000,-38,1,1
legacy,74369,74375885000,-34,1,1
fir,74370,74376835000,42,0,0
legacy,74370,74376885000,36,0,0
fir,74371,74377835000,48,0,0
legacy,74371,74377885000,44,0,0
fir,74372,74378835000,44,0,0
legacy,74372,74378885000,42,0,0
fir,74373,74379835000,-46,1,1
legacy,74373,74379885000,-42,1,1
fir,74374,74380835000,-44,1,1
legacy,74374,74380885000,-46,1,1
fir,74375,74381835000,-34,1,1
legacy,74375,74381885000,-36,1,1
fir,74376,74382835000,36,0,0
legacy,74376,74382885000,36,0,0
fir,74377,74383835000,50,0,0
legacy,74377,74383885000,46,0,0
fir,74378,74384835000,48,0,0
legacy,74378,74384885000,44,0,0
fir,74379,74385835000,46,0,0
legacy,74379,74385885000,42,0,0
fir,74380,74386835000,-38,1,1
legacy,74380,74386885000,-34,1,1
fir,74381,74387835000,42,0,0
legacy,74381,74387885000,36,0,0
fir,74382,74388835000,48,0,0
legacy,74382,74388885000,44,0,0
fir,74383,74389835000,46,0,0
legacy,74383,74389885000,42,0,0
fir,74384,74390835000,-40,1,1
legacy,74384,74390885000,-34,1,1
fir,74385,74391835000,42,0,0
legacy,74385,74391885000,36,0,0
fir,74386,74392835000,50,0,0
legacy,74386,74392885000,46,0,0
fir,74387,74393835000,50,0,0
legacy,74387,74393885000,46,0,0
fir,74388,74394835000,50,0,0
legacy,74388,74394885000,46,0,0
fir,74389,74395835000,50,0,0
legacy,74389,74395885000,46,0,0
fir,74390,74396835000,48,0,0
legacy,74390,74396885000,44,0,0
fir,74391,74397835000,46,0,0
legacy,74391,74397885000,42,0,0
fir,74392,74398835000,-38,1,1
legacy,74392,74398885000,-32,1,1
fir,74393,74399835000,40,0,0
legacy,74393,74399885000,34,0,0
fir,74394,74400835000,-46,1,1
legacy,74394,74400885000,-42,1,1
fir,74395,74401835000,-34,1,1
legacy,74395,74401885000,-36,1,1
fir,74396,74402835000,38,0,0
legacy,74396,74402885000,36,0,0
fir,74397,74403835000,46,0,0
legacy,74397,74403885000,42,0,0
fir,74398,74404835000,-38,1,1
legacy,74398,74404885000,-34,1,1
fir,74399,74405835000,42,0,0
legacy,74399,74405885000,36,0,0
fir,74400,74406835000,48,0,0
legacy,74400,74406885000,44,0,0
fir,74401,74407835000,44,0,0
legacy,74401,74407885000,42,0,0
fir,74402,74408835000,-46,1,1
legacy,74402,74408885000,-42,1,1
fir,74403,74409835000,-44,1,1
legacy,74403,74409885000,-46,1,1
fir,74404,74410835000,-34,1,1
legacy,74404,74410885000,-34,1,1
fir,74405,74411835000,34,0,0
legacy,74405,74411885000,34,0,0
fir,74406,74412835000,-44,1,1
legacy,74406,74412885000,-42,1,1
fir,74407,74413835000,-44,1,1
legacy,74407,74413885000,-46,1,1
fir,74408,74414835000,-34,1,1
legacy,74408,74414885000,-34,1,1
fir,74409,74415835000,34,0,0
legacy,74409,74415885000,34,0,0
fir,74410,74416835000,-38,1,1
legacy,74410,74416885000,-34,1,1
fir,74411,74417835000,42,0,0
legacy,74411,74417885000,36,0,0
fir,74412,74418835000,48,0,0
legacy,74412,74418885000,44,0,0
fir,74413,74419835000,44,0,0
legacy,74413,74419885000,42,0,0
fir,74414,74420835000,-46,1,1
legacy,74414,74420885000,-42,1,1
fir,74415,74421835000,-34,1,1
legacy,74415,74421885000,-36,1,1
fir,74416,74422835000,38,0,0
legacy,74416,74422885000,36,0,0
fir,74417,74423835000,50,0,0
legacy,74417,74423885000,46,0,0
fir,74418,74424835000,50,0,0
legacy,74418,74424885000,46,0,0
fir,74419,74425835000,48,0,0
legacy,74419,74425885000,44,0,0
fir,74420,74426835000,44,0,0
legacy,74420,74426885000,42,0,0
fir,74421,74427835000,-48,1,1
legacy,74421,74427885000,-42,1,1
fir,74422,74428835000,-34,1,1
legacy,74422,74428885000,-34,1,1
fir,74423,74429835000,36,0,0
legacy,74423,74429885000,34,0,0
fir,74424,74430835000,-38,1,1
legacy,74424,74430885000,-34,1,1
fir,74425,74431835000,42,0,0
legacy,74425,74431885000,36,0,0
fir,74426,74432835000,48,0,0
legacy,74426,74432885000,44,0,0
fir,74427,74433835000,44,0,0
legacy,74427,74433885000,42,0,0
fir,74428,74434835000,-44,1,1
legacy,74428,74434885000,-42,1,1
fir,74429,74435835000,-42,1,1
legacy,74429,74435885000,-46,1,1
fir,74430,74436835000,-44,1,1
legacy,74430,74436885000,-46,1,1
fir,74431,74437835000,-34,1,1
legacy,74431,74437885000,-36,1,1
fir,74432,74438835000,36,0,0
legacy,74432,74438885000,36,0,0
fir,74433,74439835000,48,0,0
legacy,74433,74439885000,44,0,0
fir,74434,74440835000,44,0,0
legacy,74434,74440885000,42,0,0
fir,74435,74441835000,-46,1,1
legacy,74435,74441885000,-42,1,1
fir,74436,74442835000,-42,1,1
legacy,74436,74442885000,-46,1,1
fir,74437,74443835000,-42,1,1
legacy,74437,74443885000,-46,1,1
fir,74438,74444835000,-44,1,1
legacy,74438,74444885000,-46,1,1
fir,74439,74445835000,-34,1,1
legacy,74439,74445885000,-36,1,1
fir,74440,74446835000,36,0,0
legacy,74440,74446885000,36,0,0
fir,74441,74447835000,48,0,0
legacy,74441,74447885000,44,0,0
fir,74442,74448835000,46,0,0
legacy,74442,74448885000,42,0,0
fir,74443,74449835000,-38,1,1
legacy,74443,74449885000,-32,1,1
fir,74444,74450835000,40,0,0
legacy,74444,74450885000,34,0,0
fir,74445,74451835000,-38,1,1
legacy,74445,74451885000,-32,1,1
fir,74446,74452835000,40,0,0
legacy,74446,74452885000,34,0,0
fir,74447,74453835000,-38,1,1
legacy,74447,74453885000,-34,1,1
fir,74448,74454835000,42,0,0
legacy,74448,74454885000,36,0,0
fir,74449,74455835000,46,0,0
legacy,74449,74455885000,42,0,0
fir,74450,74456835000,-40,1,1
legacy,74450,74456885000,-34,1,1
fir,74451,74457835000,42,0,0
legacy,74451,74457885000,36,0,0
fir,74452,74458835000,44,0,0
legacy,74452,74458885000,42,0,0
fir,74453,74459835000,-46,1,1
legacy,74453,74459885000,-42,1,1
fir,74454,74460835000,-42,1,1
legacy,74454,74460885000,-46,1,1
fir,74455,74461835000,-44,1,1
legacy,74455,74461885000,-46,1,1
fir,74456,74462835000,-34,1,1
legacy,74456,74462885000,-36,1,1
fir,74457,74463835000,36,0,0
legacy,74457,74463885000,36,0,0
fir,74458,74464835000,50,0,0
legacy,74458,74464885000,46,0,0
fir,74459,74465835000,48,0,0
legacy,74459,74465885000,44,0,0
fir,74460,74466835000,44,0,0
legacy,74460,74466885000,42,0,0
fir,74461,74467835000,-48,1,1
legacy,74461,74467885000,-42,1,1
fir,74462,74468835000,-34,1,1
legacy,74462,74468885000,-34,1,1
fir,74463,74469835000,36,0,0
legacy,74463,74469885000,34,0,0
fir,74464,74470835000,-44,1,1
legacy,74464,74470885000,-42,1,1
fir,74465,74471835000,-42,1,1
legacy,74465,74471885000,-46,1,1
fir,74466,74472835000,-44,1,1
legacy,74466,74472885000,-46,1,1
fir,74467,74473835000,-34,1,1
legacy,74467,74473885000,-36,1,1
fir,74468,74474835000,36,0,0
legacy,74468,74474885000,36,0,0
fir,74469,74475835000,50,0,0
legacy,74469,74475885000,46,0,0
fir,74470,74476835000,50,0,0
legacy,74470,74476885000,46,0,0
fir,74471,74477835000,48,0,0
legacy,74471,74477885000,44,0,0
fir,74472,74478835000,44,0,0
legacy,74472,74478885000,42,0,0
fir,74473,74479835000,-48,1,1
legacy,74473,74479885000,-42,1,1
fir,74474,74480835000,-34,1,1
legacy,74474,74480885000,-36,1,1
fir,74475,74481835000,38,0,0
legacy,74475,74481885000,36,0,0
fir,74476,74482835000,46,0,0
legacy,74476,74482885000,42,0,0
fir,74477,74483835000,-38,1,1
legacy,74477,74483885000,-32,1,1
fir,74478,74484835000,40,0,0
legacy,74478,74484885000,34,0,0
fir,74479,74485835000,-38,1,1
legacy,74479,74485885000,-32,1,1
fir,74480,74486835000,40,0,0
legacy,74480,74486885000,34,0,0
fir,74481,74487835000,-44,1,1
legacy,74481,74487885000,-42,1,1
fir,74482,74488835000,-44,1,1
legacy,74482,74488885000,-46,1,1
fir,74483,74489835000,-34,1,1
legacy,74483,74489885000,-34,1,1
fir,74484,74490835000,34,0,0
legacy,74484,74490885000,34,0,0
fir,74485,74491835000,-38,1,1
legacy,74485,74491885000,-32,1,1
fir,74486,74492835000,40,0,0
legacy,74486,74492885000,34,0,0
fir,74487,74493835000,-38,1,1
legacy,74487,74493885000,-32,1,1
fir,74488,74494835000,40,0,0
legacy,74488,74494885000,34,0,0
fir,74489,74495835000,-38,1,1
legacy,74489,74495885000,-32,1,1
fir,74490,74496835000,40,0,0
legacy,74490,74496885000,34,0,0
fir,74491,74497835000,-46,1,1
legacy,74491,74497885000,-42,1,1
fir,74492,74498835000,-34,1,1
legacy,74492,74498885000,-34,1,1
fir,74493,74499835000,36,0,0
legacy,74493,74499885000,34,0,0
fir,74494,74500835000,-46,1,1
legacy,74494,74500885000,-42,1,1
fir,74495,74501835000,-34,1,1
legacy,74495,74501885000,-36,1,1
fir,74496,74502835000,38,0,0
legacy,74496,74502885000,36,0,0
fir,74497,74503835000,48,0,0
legacy,74497,74503885000,44,0,0
fir,74498,74504835000,46,0,0
legacy,74498,74504885000,42,0,0
fir,74499,74505835000,-38,1,1
legacy,74499,74505885000,-34,1,1
fir,74500,74506835000,42,0,0
legacy,74500,74506885000,36,0,0
fir,74501,74507835000,48,0,0
legacy,74501,74507885000,44,0,0
fir,74502,74508835000,46,0,0
legacy,74502,74508885000,42,0,0
fir,74503,74509835000,-38,1,1
legacy,74503,74509885000,-34,1,1
fir,74504,74510835000,42,0,0
legacy,74504,74510885000,36,0,0
fir,74505,74511835000,44,0,0
legacy,74505,74511885000,42,0,0
fir,74506,74512835000,-44,1,1
legacy,74506,74512885000,-42,1,1
fir,74507,74513835000,-42,1,1
legacy,74507,74513885000,-46,1,1
fir,74508,74514835000,-44,1,1
legacy,74508,74514885000,-46,1,1
fir,74509,74515835000,-34,1,1
legacy,74509,74515885000,-34,1,1
fir,74510,74516835000,34,0,0
legacy,74510,74516885000,34,0,0
fir,74511,74517835000,-38,1,1
legacy,74511,74517885000,-34,1,1
fir,74512,74518835000,42,0,0
legacy,74512,74518885000,36,0,0
fir,74513,74519835000,50,0,0
legacy,74513,74519885000,46,0,0
fir,74514,74520835000,48,0,0
legacy,74514,74520885000,44,0,0
fir,74515,74521835000,46,0,0
legacy,74515,74521885000,42,0,0
fir,74516,74522835000,-38,1,1
legacy,74516,74522885000,-32,1,1
fir,74517,74523835000,40,0,0
legacy,74517,74523885000,34,0,0
fir,74518,74524835000,-46,1,1
legacy,74518,74524885000,-42,1,1
fir,74519,74525835000,-34,1,1
legacy,74519,74525885000,-34,1,1
fir,74520,74526835000,36,0,0
legacy,74520,74526885000,34,0,0
fir,74521,74527835000,-44,1,1
legacy,74521,74527885000,-42,1,1
fir,74522,74528835000,-44,1,1
legacy,74522,74528885000,-46,1,1
fir,74523,74529835000,-34,1,1
legacy,74523,74529885000,-36,1,1
fir,74524,74530835000,36,0,0
legacy,74524,74530885000,36,0,0
fir,74525,74531835000,44,0,0
legacy,74525,74531885000,42,0,0
fir,74526,74532835000,-46,1,1
legacy,74526,74532885000,-42,1,1
fir,74527,74533835000,-44,1,1
legacy,74527,74533885000,-46,1,1
fir,74528,74534835000,-34,1,1
legacy,74528,74534885000,-34,1,1
fir,74529,74535835000,34,0,0
legacy,74529,74535885000,34,0,0
fir,74530,74536835000,-38,1,1
legacy,74530,74536885000,-32,1,1
fir,74531,74537835000,40,0,0
legacy,74531,74537885000,34,0,0
fir,74532,74538835000,-46,1,1
legacy,74532,74538885000,-42,1,1
fir,74533,74539835000,-34,1,1
legacy,74533,74539885000,-34,1,1
fir,74534,74540835000,36,0,0
legacy,74534,74540885000,34,0,0
fir,74535,74541835000,-38,1,1
legacy,74535,74541885000,-32,1,1
fir,74536,74542835000,40,0,0
legacy,74536,74542885000,34,0,0
fir,74537,74543835000,-44,1,1
legacy,74537,74543885000,-42,1,1
fir,74538,74544835000,-42,1,1
legacy,74538,74544885000,-46,1,1
fir,74539,74545835000,-42,1,1
legacy,74539,74545885000,-46,1,1
fir,74540,74546835000,-42,1,1
legacy,74540,74546885000,-46,1,1
fir,74541,74547835000,-44,1,1
legacy,74541,74547885000,-46,1,1
fir,74542,74548835000,-34,1,1
legacy,74542,74548885000,-36,1,1
fir,74543,74549835000,36,0,0
legacy,74543,74549885000,36,0,0
fir,74544,74550835000,50,0,0
legacy,74544,74550885000,46,0,0
fir,74545,74551835000,50,0,0
legacy,74545,74551885000,46,0,0
fir,74546,74552835000,50,0,0
legacy,74546,74552885000,46,0,0
fir,74547,74553835000,50,0,0
legacy,74547,74553885000,46,0,0
fir,74548,74554835000,48,0,0
legacy,74548,74554885000,44,0,0
fir,74549,74555835000,46,0,0
legacy,74549,74555885000,42,0,0
fir,74550,74556835000,-38,1,1
legacy,74550,74556885000,-34,1,1
fir,74551,74557835000,42,0,0
legacy,74551,74557885000,36,0,0
fir,74552,74558835000,50,0,0
legacy,74552,74558885000,46,0,0
fir,74553,74559835000,50,0,0
legacy,74553,74559885000,46,0,0
fir,74554,74560835000,50,0,0
legacy,74554,74560885000,46,0,0
fir,74555,74561835000,48,0,0
legacy,74555,74561885000,44,0,0
fir,74556,74562835000,44,0,0
legacy,74556,74562885000,42,0,0
fir,74557,74563835000,-46,1,1
legacy,74557,74563885000,-42,1,1
fir,74558,74564835000,-42,1,1
legacy,74558,74564885000,-46,1,1
fir,74559,74565835000,-42,1,1
legacy,74559,74565885000,-46,1,1
fir,74560,74566835000,-42,1,1
legacy,74560,74566885000,-46,1,1
fir,74561,74567835000,-44,1,1
legacy,74561,74567885000,-46,1,1
fir,74562,74568835000,-34,1,1
legacy,74562,74568885000,-34,1,1
fir,74563,74569835000,34,0,0
legacy,74563,74569885000,34,0,0
fir,74564,74570835000,-44,1,1
legacy,74564,74570885000,-42,1,1
fir,74565,74571835000,-42,1,1
legacy,74565,74571885000,-46,1,1
fir,74566,74572835000,-42,1,1
legacy,74566,74572885000,-46,1,1
fir,74567,74573835000,-44,1,1
legacy,74567,74573885000,-46,1,1
fir,74568,74574835000,-34,1,1
legacy,74568,74574885000,-36,1,1
fir,74569,74575835000,36,0,0
legacy,74569,74575885000,36,0,0
fir,74570,74576835000,46,0,0
legacy,74570,74576885000,42,0,0
fir,74571,74577835000,-38,1,1
legacy,74571,74577885000,-34,1,1
fir,74572,74578835000,42,0,0
legacy,74572,74578885000,36,0,0
fir,74573,74579835000,44,0,0
legacy,74573,74579885000,42,0,0
fir,74574,74580835000,-48,1,1
legacy,74574,74580885000,-42,1,1
fir,74575,74581835000,-34,1,1
legacy,74575,74581885000,-36,1,1
fir,74576,74582835000,38,0,0
legacy,74576,74582885000,36,0,0
fir,74577,74583835000,48,0,0
legacy,74577,74583885000,44,0,0
fir,74578,74584835000,46,0,0
legacy,74578,74584885000,42,0,0
fir,74579,74585835000,-38,1,1
legacy,74579,74585885000,-34,1,1
fir,74580,74586835000,42,0,0
legacy,74580,74586885000,36,0,0
fir,74581,74587835000,44,0,0
legacy,74581,74587885000,42,0,0
fir,74582,74588835000,-44,1,1
legacy,74582,74588885000,-42,1,1
fir,74583,74589835000,-42,1,1
legacy,74583,74589885000,-46,1,1
fir,74584,74590835000,-44,1,1
legacy,74584,74590885000,-46,1,1
fir,74585,74591835000,-34,1,1
legacy,74585,74591885000,-36,1,1
fir,74586,74592835000,36,0,0
legacy,74586,74592885000,36,0,0
fir,74587,74593835000,50,0,0
legacy,74587,74593885000,46,0,0
fir,74588,74594835000,48,0,0
legacy,74588,74594885000,44,0,0
fir,74589,74595835000,46,0,0
legacy,74589,74595885000,42,0,0
fir,74590,74596835000,-38,1,1
legacy,74590,74596885000,-34,1,1
fir,74591,74597835000,42,0,0
legacy,74591,74597885000,36,0,0
fir,74592,74598835000,48,0,0
legacy,74592,74598885000,44,0,0
fir,74593,74599835000,46,0,0
legacy,74593,74599885000,42,0,0
fir,74594,74600835000,-40,1,1
legacy,74594,74600885000,-32,1,1
fir,74595,74601835000,40,0,0
legacy,74595,74601885000,34,0,0
fir,74596,74602835000,-44,1,1
legacy,74596,74602885000,-42,1,1
fir,74597,74603835000,-42,1,1
legacy,74597,74603885000,-46,1,1
fir,74598,74604835000,-42,1,1
legacy,74598,74604885000,-46,1,1
fir,74599,74605835000,-42,1,1
legacy,74599,74605885000,-46,1,1
fir,74600,74606835000,-44,1,1
legacy,74600,74606885000,-46,1,1
fir,74601,74607835000,-34,1,1
legacy,74601,74607885000,-34,1,1
fir,74602,74608835000,34,0,0
legacy,74602,74608885000,34,0,0
fir,74603,74609835000,-38,1,1
legacy,74603,74609885000,-32,1,1
fir,74604,74610835000,40,0,0
legacy,74604,74610885000,34,0,0
fir,74605,74611835000,-44,1,1
legacy,74605,74611885000,-42,1,1
fir,74606,74612835000,-44,1,1
legacy,74606,74612885000,-46,1,1
fir,74607,74613835000,-34,1,1
legacy,74607,74613885000,-36,1,1
fir,74608,74614835000,36,0,0
legacy,74608,74614885000,36,0,0
fir,74609,74615835000,48,0,0
legacy,74609,74615885000,44,0,0
fir,74610,74616835000,44,0,0
legacy,74610,74616885000,42,0,0
fir,74611,74617835000,-48,1,1
legacy,74611,74617885000,-42,1,1
fir,74612,74618835000,-34,1,1
legacy,74612,74618885000,-36,1,1
fir,74613,74619835000,38,0,0
legacy,74613,74619885000,36,0,0
fir,74614,74620835000,44,0,0
legacy,74614,74620885000,42,0,0
fir,74615,74621835000,-48,1,1
legacy,74615,74621885000,-42,1,1
fir,74616,74622835000,-34,1,1
legacy,74616,74622885000,-34,1,1
fir,74617,74623835000,36,0,0
legacy,74617,74623885000,34,0,0
fir,74618,74624835000,-38,1,1
legacy,74618,74624885000,-34,1,1
fir,74619,74625835000,42,0,0
legacy,74619,74625885000,36,0,0
fir,74620,74626835000,50,0,0
legacy,74620,74626885000,46,0,0
fir,74621,74627835000,48,0,0
legacy,74621,74627885000,44,0,0
fir,74622,74628835000,44,0,0
legacy,74622,74628885000,42,0,0
fir,74623,74629835000,-46,1,1
legacy,74623,74629885000,-42,1,1
fir,74624,74630835000,-42,1,1
legacy,74624,74630885000,-46,1,1
fir,74625,74631835000,-44,1,1
legacy,74625,74631885000,-46,1,1
fir,74626,74632835000,-34,1,1
legacy,74626,74632885000,-36,1,1
fir,74627,74633835000,36,0,0
legacy,74627,74633885000,36,0,0
fir,74628,74634835000,44,0,0
legacy,74628,74634885000,42,0,0
fir,74629,74635835000,-48,1,1
legacy,74629,74635885000,-42,1,1
fir,74630,74636835000,-34,1,1
legacy,74630,74636885000,-34,1,1
fir,74631,74637835000,36,0,0
legacy,74631,74637885000,34,0,0
fir,74632,74638835000,-46,1,1
legacy,74632,74638885000,-42,1,1
fir,74633,74639835000,-34,1,1
legacy,74633,74639885000,-36,1,1
fir,74634,74640835000,38,0,0
legacy,74634,74640885000,36,0,0
fir,74635,74641835000,44,0,0
legacy,74635,74641885000,42,0,0
fir,74636,74642835000,-44,1,1
legacy,74636,74642885000,-42,1,1
fir,74637,74643835000,-42,1,1
legacy,74637,74643885000,-46,1,1
fir,74638,74644835000,-42,1,1
legacy,74638,74644885000,-46,1,1
fir,74639,74645835000,-44,1,1
legacy,74639,74645885000,-46,1,1
fir,74640,74646835000,-34,1,1
legacy,74640,74646885000,-34,1,1
fir,74641,74647835000,34,0,0
legacy,74641,74647885000,34,0,0
fir,74642,74648835000,-38,1,1
legacy,74642,74648885000,-32,1,1
fir,74643,74649835000,40,0,0
legacy,74643,74649885000,34,0,0
fir,74644,74650835000,-44,1,1
legacy,74644,74650885000,-42,1,1
fir,74645,74651835000,-44,1,1
legacy,74645,74651885000,-46,1,1
fir,74646,74652835000,-34,1,1
legacy,74646,74652885000,-34,1,1
fir,74647,74653835000,34,0,0
legacy,74647,74653885000,34,0,0
fir,74648,74654835000,-38,1,1
legacy,74648,74654885000,-34,1,1
fir,74649,74655835000,42,0,0
legacy,74649,74655885000,36,0,0
fir,74650,74656835000,44,0,0
legacy,74650,74656885000,42,0,0
fir,74651,74657835000,-48,1,1
legacy,74651,74657885000,-42,1,1
fir,74652,74658835000,-34,1,1
legacy,74652,74658885000,-36,1,1
fir,74653,74659835000,38,0,0
legacy,74653,74659885000,36,0,0
fir,74654,74660835000,48,0,0
legacy,74654,74660885000,44,0,0
fir,74655,74661835000,44,0,0
legacy,74655,74661885000,42,0,0
fir,74656,74662835000,-46,1,1
legacy,74656,74662885000,-42,1,1
fir,74657,74663835000,-34,1,1
legacy,74657,74663885000,-34,1,1
fir,74658,74664835000,36,0,0
legacy,74658,74664885000,34,0,0
fir,74659,74665835000,-44,1,1
