"rx_index","time_ns","softOut"
"93300","93306885000","-30"
"93301","93307885000","30"
"93302","93308885000","-30"
"93303","93309885000","30"
"93304","93310885000","-42"
"93305","93311885000","-32"
"93306","93312885000","34"
"93307","93313885000","-40"
"93308","93314885000","-40"
"93309","93315885000","-42"
"93310","93316885000","-34"
"93311","93317885000","36"
"93312","93318885000","42"
"93313","93319885000","-32"
"93314","93320885000","32"
"93315","93321885000","-44"
"93316","93322885000","-36"
"93317","93323885000","36"
"93318","93324885000","44"
"93319","93325885000","42"
"93320","93326885000","-32"
"93321","93327885000","32"
"93322","93328885000","-32"
"93323","93329885000","32"
"93324","93330885000","40"
"93325","93331885000","-34"
"93326","93332885000","34"
"93327","93333885000","46"
"93328","93334885000","44"
"93329","93335885000","40"
"93330","93336885000","-40"
"93331","93337885000","-42"
"93332","93338885000","-30"
"93333","93339885000","32"
"93334","93340885000","-40"
"93335","93341885000","-40"
"93336","93342885000","-42"
"93337","93343885000","-34"
"93338","93344885000","36"
"93339","93345885000","46"
"93340","93346885000","46"
"93341","93347885000","46"
"93342","93348885000","44"
"93343","93349885000","40"
"93344","93350885000","-42"
"93345","93351885000","-42"
"93346","93352885000","-44"
"93347","93353885000","-32"
"93348","93354885000","34"
"93349","93355885000","-42"
"93350","93356885000","-32"
"93351","93357885000","34"
"93352","93358885000","42"
"93353","93359885000","42"
"93354","93360885000","-30"
"93355","93361885000","30"
"93356","93362885000","-40"
"93357","93363885000","-40"
"93358","93364885000","-40"
"93359","93365885000","-42"
"93360","93366885000","-30"
"93361","93367885000","32"
"93362","93368885000","-30"
"93363","93369885000","30"
"93364","93370885000","-30"
"93365","93371885000","30"
"93366","93372885000","-40"
"93367","93373885000","-40"
"93368","93374885000","-42"
"93369","93375885000","-34"
"93370","93376885000","36"
"93371","93377885000","46"
"93372","93378885000","46"
"93373","93379885000","46"
"93374","93380885000","44"
"93375","93381885000","42"
"93376","93382885000","-34"
"93377","93383885000","34"
"93378","93384885000","40"
"93379","93385885000","-42"
"93380","93386885000","-32"
"93381","93387885000","34"
"93382","93388885000","-42"
"93383","93389885000","-32"
"93384","93390885000","34"
"93385","93391885000","-44"
"93386","93392885000","-36"
"93387","93393885000","36"
"93388","93394885000","44"
"93389","93395885000","40"
"93390","93396885000","-40"
"93391","93397885000","-42"
"93392","93398885000","-30"
"93393","93399885000","32"
"93394","93400885000","-30"
"93395","93401885000","30"
"93396","93402885000","-30"
"93397","93403885000","30"
"93398","93404885000","-30"
"93399","93405885000","30"
"93400","93406885000","-30"
"93401","93407885000","30"
"93402","93408885000","-42"
"93403","93409885000","-32"
"93404","93410885000","34"
"93405","93411885000","-32"
"93406","93412885000","32"
"93407","93413885000","-34"
"93408","93414885000","34"
"93409","93415885000","40"
"93410","93416885000","-40"
"93411","93417885000","-42"
"93412","93418885000","-32"
"93413","93419885000","34"
"93414","93420885000","44"
"93415","93421885000","46"
"93416","93422885000","44"
"93417","93423885000","42"
"93418","93424885000","-32"
"93419","93425885000","32"
"93420","93426885000","-34"
"93421","93427885000","34"
"93422","93428885000","40"
"93423","93429885000","-42"
"93424","93430885000","-34"
"93425","93431885000","36"
"93426","93432885000","40"
"93427","93433885000","-40"
"93428","93434885000","-42"
"93429","93435885000","-42"
"93430","93436885000","-42"
"93431","93437885000","-40"
"93432","93438885000","-42"
"93433","93439885000","-42"
"93434","93440885000","-42"
"93435","93441885000","-42"
"93436","93442885000","-34"
"93437","93443885000","36"
"93438","93444885000","40"
"93439","93445885000","-40"
"93440","93446885000","-42"
"93441","93447885000","-42"
"93442","93448885000","-42"
"93443","93449885000","-42"
"93444","93450885000","-34"
"93445","93451885000","36"
"93446","93452885000","40"
"93447","93453885000","-42"
"93448","93454885000","-32"
"93449","93455885000","34"
"93450","93456885000","-32"
"93451","93457885000","32"
"93452","93458885000","42"
"93453","93459885000","42"
"93454","93460885000","-30"
"93455","93461885000","30"
"93456","93462885000","-30"
"93457","93463885000","30"
"93458","93464885000","-30"
"93459","93465885000","30"
"93460","93466885000","-30"
"93461","93467885000","30"
"93462","93468885000","-30"
"93463","93469885000","30"
"93464","93470885000","-42"
"93465","93471885000","-32"
"93466","93472885000","34"
"93467","93473885000","-32"
"93468","93474885000","32"
"93469","93475885000","-42"
"93470","93476885000","-32"
"93471","93477885000","34"
"93472","93478885000","42"
"93473","93479885000","42"
"93474","93480885000","-30"
"93475","93481885000","30"
"93476","93482885000","-34"
"93477","93483885000","34"
"93478","93484885000","42"
"93479","93485885000","-34"
"93480","93486885000","34"
"93481","93487885000","46"
"93482","93488885000","46"
"93483","93489885000","46"
"93484","93490885000","44"
"93485","93491885000","42"
"93486","93492885000","-34"
"93487","93493885000","34"
"93488","93494885000","42"
"93489","93495885000","-34"
"93490","93496885000","34"
"93491","93497885000","44"
"93492","93498885000","42"
"93493","93499885000","-34"
"93494","93500885000","34"
"93495","93501885000","40"
"93496","93502885000","-42"
"93497","93503885000","-32"
"93498","93504885000","34"
"93499","93505885000","-34"
"93500","93506885000","34"
"93501","93507885000","42"
"93502","93508885000","-32"
"93503","93509885000","32"
"93504","93510885000","-32"
"93505","93511885000","32"
"93506","93512885000","-32"
"93507","93513885000","32"
"93508","93514885000","-40"
"93509","93515885000","-42"
"93510","93516885000","-34"
"93511","93517885000","36"
"93512","93518885000","44"
"93513","93519885000","42"
"93514","93520885000","-32"
"93515","93521885000","32"
"93516","93522885000","44"
"93517","93523885000","46"
"93518","93524885000","46"
"93519","93525885000","44"
"93520","93526885000","40"
"93521","93527885000","-40"
"93522","93528885000","-40"
"93523","93529885000","-42"
"93524","93530885000","-30"
"93525","93531885000","32"
"93526","93532885000","-34"
"93527","93533885000","34"
"93528","93534885000","46"
"93529","93535885000","46"
"93530","93536885000","46"
"93531","93537885000","46"
"93532","93538885000","46"
"93533","93539885000","44"
"93534","93540885000","40"
"93535","93541885000","-40"
"93536","93542885000","-40"
"93537","93543885000","-40"
"93538","93544885000","-42"
"93539","93545885000","-32"
"93540","93546885000","34"
"93541","93547885000","-40"
"93542","93548885000","-40"
"93543","93549885000","-40"
"93544","93550885000","-42"
"93545","93551885000","-34"
"93546","93552885000","36"
"93547","93553885000","40"
"93548","93554885000","-42"
"93549","93555885000","-32"
"93550","93556885000","34"
"93551","93557885000","-32"
"93552","93558885000","32"
"93553","93559885000","-42"
"93554","93560885000","-32"
"93555","93561885000","34"
"93556","93562885000","-32"
"93557","93563885000","32"
"93558","93564885000","-42"
"93559","93565885000","-32"
"93560","93566885000","34"
"93561","93567885000","-44"
"93562","93568885000","-32"
"93563","93569885000","32"
"93564","93570885000","-40"
"93565","93571885000","-42"
"93566","93572885000","-32"
"93567","93573885000","34"
"93568","93574885000","-32"
"93569","93575885000","32"
"93570","93576885000","-32"
"93571","93577885000","32"
"93572","93578885000","-32"
"93573","93579885000","32"
"93574","93580885000","-42"
"93575","93581885000","-32"
"93576","93582885000","34"
"93577","93583885000","-42"
"93578","93584885000","-42"
"93579","93585885000","-40"
"93580","93586885000","-42"
"93581","93587885000","-32"
"93582","93588885000","34"
"93583","93589885000","-42"
"93584","93590885000","-42"
"93585","93591885000","-40"
"93586","93592885000","-42"
"93587","93593885000","-34"
"93588","93594885000","36"
"93589","93595885000","42"
"93590","93596885000","-34"
"93591","93597885000","34"
"93592","93598885000","42"
"93593","93599885000","-32"
"93594","93600885000","32"
"93595","93601885000","-42"
"93596","93602885000","-34"
"93597","93603885000","36"
"93598","93604885000","40"
"93599","93605885000","-42"
"93600","93606885000","-34"
"93601","93607885000","36"
"93602","93608885000","40"
"93603","93609885000","-42"
"93604","93610885000","-32"
"93605","93611885000","34"
"93606","93612885000","-32"
"93607","93613885000","32"
"93608","93614885000","-32"
"93609","93615885000","32"
"93610","93616885000","44"
"93611","93617885000","44"
"93612","93618885000","42"
"93613","93619885000","-32"
"93614","93620885000","32"
"93615","93621885000","-34"
"93616","93622885000","34"
"93617","93623885000","46"
"93618","93624885000","46"
"93619","93625885000","46"
"93620","93626885000","44"
"93621","93627885000","42"
"93622","93628885000","-34"
"93623","93629885000","34"
"93624","93630885000","42"
"93625","93631885000","-32"
"93626","93632885000","32"
"93627","93633885000","-42"
"93628","93634885000","-32"
"93629","93635885000","34"
"93630","93636885000","-40"
"93631","93637885000","-42"
"93632","93638885000","-30"
"93633","93639885000","32"
"93634","93640885000","-34"
"93635","93641885000","34"
"93636","93642885000","42"
"93637","93643885000","-42"
"93638","93644885000","-42"
"93639","93645885000","-40"
"93640","93646885000","-40"
"93641","93647885000","-42"
"93642","93648885000","-34"
"93643","93649885000","36"
"93644","93650885000","42"
"93645","93651885000","-34"
"93646","93652885000","34"
"93647","93653885000","40"
"93648","93654885000","-42"
"93649","93655885000","-32"
"93650","93656885000","34"
"93651","93657885000","-44"
"93652","93658885000","-36"
"93653","93659885000","36"
"93654","93660885000","42"
"93655","93661885000","-34"
"93656","93662885000","34"
"93657","93663885000","46"
"93658","93664885000","44"
"93659","93665885000","40"
"93660","93666885000","-42"
"93661","93667885000","-32"
"93662","93668885000","34"
"93663","93669885000","-34"
"93664","93670885000","34"
"93665","93671885000","44"
"93666","93672885000","42"
"93667","93673885000","-32"
"93668","93674885000","32"
"93669","93675885000","-32"
"93670","93676885000","32"
"93671","93677885000","-32"
"93672","93678885000","32"
"93673","93679885000","-32"
"93674","93680885000","32"
"93675","93681885000","-42"
"93676","93682885000","-44"
"93677","93683885000","-32"
"93678","93684885000","34"
"93679","93685885000","-34"
"93680","93686885000","34"
"93681","93687885000","46"
"93682","93688885000","44"
"93683","93689885000","42"
"93684","93690885000","-32"
"93685","93691885000","32"
"93686","93692885000","-40"
"93687","93693885000","-42"
"93688","93694885000","-30"
"93689","93695885000","32"
"93690","93696885000","-34"
"93691","93697885000","34"
"93692","93698885000","42"
"93693","93699885000","-42"
"93694","93700885000","-44"
"93695","93701885000","-34"
"93696","93702885000","36"
"93697","93703885000","40"
"93698","93704885000","-42"
"93699","93705885000","-34"
"93700","93706885000","36"
"93701","93707885000","42"
"93702","93708885000","-34"
"93703","93709885000","34"
"93704","93710885000","42"
"93705","93711885000","-34"
"93706","93712885000","34"
"93707","93713885000","40"
"93708","93714885000","-42"
"93709","93715885000","-32"
"93710","93716885000","34"
"93711","93717885000","-42"
"93712","93718885000","-42"
"93713","93719885000","-40"
"93714","93720885000","-42"
"93715","93721885000","-42"
"93716","93722885000","-42"
"93717","93723885000","-42"
"93718","93724885000","-32"
"93719","93725885000","34"
"93720","93726885000","-42"
"93721","93727885000","-34"
"93722","93728885000","36"
"93723","93729885000","42"
"93724","93730885000","-32"
"93725","93731885000","32"
"93726","93732885000","-40"
"93727","93733885000","-42"
"93728","93734885000","-34"
"93729","93735885000","36"
"93730","93736885000","42"
"93731","93737885000","-32"
"93732","93738885000","32"
"93733","93739885000","-34"
"93734","93740885000","34"
"93735","93741885000","46"
"93736","93742885000","44"
"93737","93743885000","42"
"93738","93744885000","-30"
"93739","93745885000","30"
"93740","93746885000","-30"
"93741","93747885000","30"
"93742","93748885000","-42"
"93743","93749885000","-34"
"93744","93750885000","36"
"93745","93751885000","42"
"93746","93752885000","-30"
"93747","93753885000","30"
"93748","93754885000","-42"
"93749","93755885000","-30"
"93750","93756885000","32"
"93751","93757885000","-34"
"93752","93758885000","34"
"93753","93759885000","44"
"93754","93760885000","42"
"93755","93761885000","-32"
"93756","93762885000","32"
"93757","93763885000","-34"
"93758","93764885000","34"
"93759","93765885000","40"
"93760","93766885000","-40"
"93761","93767885000","-42"
"93762","93768885000","-30"
"93763","93769885000","32"
"93764","93770885000","-30"
"93765","93771885000","30"
"93766","93772885000","-30"
"93767","93773885000","30"
"93768","93774885000","-42"
"93769","93775885000","-44"
"93770","93776885000","-34"
"93771","93777885000","36"
"93772","93778885000","42"
"93773","93779885000","-34"
"93774","93780885000","34"
"93775","93781885000","46"
"93776","93782885000","46"
"93777","93783885000","44"
"93778","93784885000","42"
"93779","93785885000","-32"
"93780","93786885000","32"
"93781","93787885000","-40"
"93782","93788885000","-42"
"93783","93789885000","-32"
"93784","93790885000","34"
"93785","93791885000","-32"
"93786","93792885000","32"
"93787","93793885000","-42"
"93788","93794885000","-42"
"93789","93795885000","-42"
"93790","93796885000","-32"
"93791","93797885000","34"
"93792","93798885000","-32"
"93793","93799885000","32"
"93794","93800885000","42"
"93795","93801885000","42"
"93796","93802885000","-34"
"93797","93803885000","34"
"93798","93804885000","42"
"93799","93805885000","-42"
"93800","93806885000","-44"
"93801","93807885000","-30"
"93802","93808885000","32"
"93803","93809885000","-34"
"93804","93810885000","34"
"93805","93811885000","42"
"93806","93812885000","-34"
"93807","93813885000","34"
"93808","93814885000","42"
"93809","93815885000","-32"
"93810","93816885000","32"
"93811","93817885000","-42"
"93812","93818885000","-42"
"93813","93819885000","-42"
"93814","93820885000","-32"
"93815","93821885000","34"
"93816","93822885000","-42"
